"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","firstTest","Surefire suite","Thu May 08 09:50:32 GMT 2025","passed","Thu May 08 09:50:32 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","firstTest"
"","0","testRecipeOrder","Surefire suite","Thu May 08 09:50:32 GMT 2025","passed","Thu May 08 09:50:32 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testRecipeOrder"
"","0","testRecipeIngredientsOrder","Surefire suite","Thu May 08 09:50:32 GMT 2025","failed","Thu May 08 09:50:32 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testRecipeIngredientsOrder"
"","0","testRecipeOrder","Surefire suite","Thu May 08 09:49:32 GMT 2025","passed","Thu May 08 09:49:32 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testRecipeOrder"
"","116","checkCorrectCardPrices","Surefire suite","Thu May 08 09:49:21 GMT 2025","passed","Thu May 08 09:49:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","936","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:50:29 GMT 2025","failed","Thu May 08 09:50:30 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","103","checkIncorrectCardPrices","Surefire suite","Thu May 08 09:49:24 GMT 2025","passed","Thu May 08 09:49:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"","98","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:49:25 GMT 2025","passed","Thu May 08 09:49:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","370","VerifyEmail5","Surefire suite","Thu May 08 09:50:39 GMT 2025","passed","Thu May 08 09:50:39 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail5"
"","0","testRecipeIngredientsOrder","Surefire suite","Thu May 08 09:49:19 GMT 2025","failed","Thu May 08 09:49:19 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testRecipeIngredientsOrder"
"","61","checkCorrectCardTitles","Surefire suite","Thu May 08 09:49:21 GMT 2025","passed","Thu May 08 09:49:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","143","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:23 GMT 2025","passed","Thu May 08 09:49:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1463","VerifyEmail2","Surefire suite","Thu May 08 09:50:34 GMT 2025","passed","Thu May 08 09:50:36 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail2"
"","0","testRecipeOrder","Surefire suite","Thu May 08 09:50:11 GMT 2025","passed","Thu May 08 09:50:11 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testRecipeOrder"
"","5941","testLuckyPropositionDiscard","Surefire suite","Thu May 08 09:49:13 GMT 2025","passed","Thu May 08 09:49:19 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testLuckyPropositionDiscard"
"","1577","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:50:11 GMT 2025","passed","Thu May 08 09:50:13 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","113","checkIncorrectCardIngredientsLength","Surefire suite","Thu May 08 09:49:24 GMT 2025","passed","Thu May 08 09:49:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"","146","checkCorrectCardPrices","Surefire suite","Thu May 08 09:49:20 GMT 2025","passed","Thu May 08 09:49:20 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","306","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:22 GMT 2025","passed","Thu May 08 09:49:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1","testQuantities","Surefire suite","Thu May 08 09:49:19 GMT 2025","failed","Thu May 08 09:49:19 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testQuantities"
"","0","firstTest","Surefire suite","Thu May 08 09:49:32 GMT 2025","passed","Thu May 08 09:49:32 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","firstTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5184","possibilityAddingMocha","Surefire suite","Thu May 08 09:49:59 GMT 2025","passed","Thu May 08 09:50:04 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","23","testQuantities","Surefire suite","Thu May 08 09:49:13 GMT 2025","failed","Thu May 08 09:49:13 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testQuantities"
"","2","firstTest","Surefire suite","Thu May 08 09:49:34 GMT 2025","passed","Thu May 08 09:49:34 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"","229","checkIncorrectCardIngredientsLength","Surefire suite","Thu May 08 09:49:24 GMT 2025","passed","Thu May 08 09:49:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"","142","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:22 GMT 2025","passed","Thu May 08 09:49:22 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3652","possibilityAddingMocha","Surefire suite","Thu May 08 09:49:34 GMT 2025","passed","Thu May 08 09:49:38 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1617","testAddMultipleCupsToCart","Surefire suite","Thu May 08 09:49:32 GMT 2025","passed","Thu May 08 09:49:34 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"","0","firstTest","Surefire suite","Thu May 08 09:50:11 GMT 2025","passed","Thu May 08 09:50:11 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"","147","checkIncorrectFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:25 GMT 2025","passed","Thu May 08 09:49:26 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","88","checkCorrectCardTitles","Surefire suite","Thu May 08 09:49:21 GMT 2025","passed","Thu May 08 09:49:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","1548","VerifyEmail","Surefire suite","Thu May 08 09:50:33 GMT 2025","passed","Thu May 08 09:50:34 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail"
"","0","testRecipeOrder","Surefire suite","Thu May 08 09:49:34 GMT 2025","passed","Thu May 08 09:49:34 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","testRecipeOrder"
"","128","checkCorrectCardPrices","Surefire suite","Thu May 08 09:49:20 GMT 2025","passed","Thu May 08 09:49:20 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","30","checkCorrectCardTitles","Surefire suite","Thu May 08 09:49:21 GMT 2025","passed","Thu May 08 09:49:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","1","testQuantities","Surefire suite","Thu May 08 09:50:32 GMT 2025","failed","Thu May 08 09:50:32 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testQuantities"
"","146","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:23 GMT 2025","passed","Thu May 08 09:49:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1472","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:50:13 GMT 2025","passed","Thu May 08 09:50:14 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","144","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:22 GMT 2025","passed","Thu May 08 09:49:22 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3506","possibilityAddingMocha","Surefire suite","Thu May 08 09:49:38 GMT 2025","passed","Thu May 08 09:49:42 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","0","testQuantities","Surefire suite","Thu May 08 09:50:11 GMT 2025","failed","Thu May 08 09:50:11 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testQuantities"
"","221","checkIncorrectCardIngredients","Surefire suite","Thu May 08 09:49:23 GMT 2025","passed","Thu May 08 09:49:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","953","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:50:25 GMT 2025","failed","Thu May 08 09:50:26 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","0","testQuantities","Surefire suite","Thu May 08 09:49:34 GMT 2025","failed","Thu May 08 09:49:34 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","testQuantities"
"","451","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:50:28 GMT 2025","failed","Thu May 08 09:50:28 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","133","checkCorrectCardPrices","Surefire suite","Thu May 08 09:49:20 GMT 2025","passed","Thu May 08 09:49:20 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1","testRecipeIngredientsOrder","Surefire suite","Thu May 08 09:49:32 GMT 2025","failed","Thu May 08 09:49:32 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testRecipeIngredientsOrder"
"","0","testRecipeOrder","Surefire suite","Thu May 08 09:49:19 GMT 2025","passed","Thu May 08 09:49:19 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testRecipeOrder"
"","26","checkCardsLength","Surefire suite","Thu May 08 09:49:20 GMT 2025","passed","Thu May 08 09:49:20 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"","199","checkIncorrectCardIngredients","Surefire suite","Thu May 08 09:49:23 GMT 2025","passed","Thu May 08 09:49:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","10","testRecipeIngredientsOrder","Surefire suite","Thu May 08 09:49:13 GMT 2025","failed","Thu May 08 09:49:13 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testRecipeIngredientsOrder"
"","5639","testChineseNamesOfProducts","Surefire suite","Thu May 08 09:49:26 GMT 2025","passed","Thu May 08 09:49:32 GMT 2025","com.coffeecart.ui.VerifyTranslationToChinese.VerifyTranslationToChineseTest","Surefire test","com.coffeecart.ui.VerifyTranslationToChinese.VerifyTranslationToChineseTest","testChineseNamesOfProducts"
"","523","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:50:31 GMT 2025","failed","Thu May 08 09:50:32 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","97","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:49:25 GMT 2025","passed","Thu May 08 09:49:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","51","checkCorrectCardTitles","Surefire suite","Thu May 08 09:49:21 GMT 2025","passed","Thu May 08 09:49:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify valid name/email submission shows confirmation message.","713","verifyPaymentSubmissionWithValidData","Surefire suite","Thu May 08 09:50:10 GMT 2025","passed","Thu May 08 09:50:10 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","Surefire test","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"","133","checkIncorrectFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:25 GMT 2025","passed","Thu May 08 09:49:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","1561","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:50:22 GMT 2025","passed","Thu May 08 09:50:24 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","99","checkCorrectCardTitles","Surefire suite","Thu May 08 09:49:21 GMT 2025","passed","Thu May 08 09:49:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","149","checkIncorrectCardIngredients","Surefire suite","Thu May 08 09:49:23 GMT 2025","passed","Thu May 08 09:49:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","142","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:22 GMT 2025","passed","Thu May 08 09:49:22 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1500","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:50:16 GMT 2025","passed","Thu May 08 09:50:17 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","99","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:49:25 GMT 2025","passed","Thu May 08 09:49:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","110","checkIncorrectFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:25 GMT 2025","passed","Thu May 08 09:49:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","19","checkCorrectCardTitles","Surefire suite","Thu May 08 09:49:21 GMT 2025","passed","Thu May 08 09:49:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","73","checkCorrectCardTitles","Surefire suite","Thu May 08 09:49:21 GMT 2025","passed","Thu May 08 09:49:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","466","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:50:28 GMT 2025","failed","Thu May 08 09:50:29 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1336","possibilityAddingMocha","Surefire suite","Thu May 08 09:49:57 GMT 2025","broken","Thu May 08 09:49:59 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","115","checkCorrectCardPrices","Surefire suite","Thu May 08 09:49:21 GMT 2025","passed","Thu May 08 09:49:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5391","possibilityAddingMocha","Surefire suite","Thu May 08 09:50:04 GMT 2025","passed","Thu May 08 09:50:09 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3544","possibilityAddingMocha","Surefire suite","Thu May 08 09:49:42 GMT 2025","passed","Thu May 08 09:49:45 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","95","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:49:25 GMT 2025","passed","Thu May 08 09:49:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","1510","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:50:18 GMT 2025","passed","Thu May 08 09:50:19 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","144","checkCorrectCardPrices","Surefire suite","Thu May 08 09:49:20 GMT 2025","passed","Thu May 08 09:49:20 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1","testRecipeOrder","Surefire suite","Thu May 08 09:49:13 GMT 2025","passed","Thu May 08 09:49:13 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testRecipeOrder"
"","0","firstTest","Surefire suite","Thu May 08 09:49:19 GMT 2025","passed","Thu May 08 09:49:19 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","firstTest"
"","1","testRecipeIngredientsOrder","Surefire suite","Thu May 08 09:50:11 GMT 2025","failed","Thu May 08 09:50:11 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testRecipeIngredientsOrder"
"","369","VerifyEmail6","Surefire suite","Thu May 08 09:50:39 GMT 2025","passed","Thu May 08 09:50:39 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail6"
"","1525","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:50:19 GMT 2025","passed","Thu May 08 09:50:21 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","122","checkIncorrectFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:25 GMT 2025","passed","Thu May 08 09:49:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3575","possibilityAddingMocha","Surefire suite","Thu May 08 09:49:49 GMT 2025","passed","Thu May 08 09:49:52 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","165","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:49:22 GMT 2025","passed","Thu May 08 09:49:22 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","465","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:50:27 GMT 2025","failed","Thu May 08 09:50:28 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
