"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","68","checkCorrectCardTitles","Surefire suite","Thu May 08 09:56:06 GMT 2025","passed","Thu May 08 09:56:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","112","checkCorrectCardTitles","Surefire suite","Thu May 08 09:56:06 GMT 2025","passed","Thu May 08 09:56:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","101","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:56:09 GMT 2025","passed","Thu May 08 09:56:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","1596","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:57:08 GMT 2025","passed","Thu May 08 09:57:10 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","501","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:57:14 GMT 2025","failed","Thu May 08 09:57:14 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1486","VerifyEmail2","Surefire suite","Thu May 08 09:57:20 GMT 2025","broken","Thu May 08 09:57:21 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail2"
"","96","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:56:09 GMT 2025","passed","Thu May 08 09:56:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","1554","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:57:05 GMT 2025","passed","Thu May 08 09:57:06 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","1512","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:57:06 GMT 2025","passed","Thu May 08 09:57:08 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","0","firstTest","Surefire suite","Thu May 08 09:57:19 GMT 2025","passed","Thu May 08 09:57:19 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","firstTest"
"","116","checkCorrectCardPrices","Surefire suite","Thu May 08 09:56:05 GMT 2025","passed","Thu May 08 09:56:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","5","testRecipeIngredientsOrder","Surefire suite","Thu May 08 09:55:57 GMT 2025","failed","Thu May 08 09:55:57 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testRecipeIngredientsOrder"
"","0","testQuantities","Surefire suite","Thu May 08 09:56:56 GMT 2025","failed","Thu May 08 09:56:56 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testQuantities"
"","1481","VerifyEmail3","Surefire suite","Thu May 08 09:57:25 GMT 2025","passed","Thu May 08 09:57:27 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail3"
"","1","testQuantities","Surefire suite","Thu May 08 09:57:19 GMT 2025","failed","Thu May 08 09:57:19 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","testQuantities"
"","1593","VerifyEmail","Surefire suite","Thu May 08 09:57:22 GMT 2025","passed","Thu May 08 09:57:24 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail"
"","164","checkIncorrectCardIngredients","Surefire suite","Thu May 08 09:56:08 GMT 2025","passed","Thu May 08 09:56:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","135","checkCorrectCardPrices","Surefire suite","Thu May 08 09:56:05 GMT 2025","passed","Thu May 08 09:56:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","134","checkCorrectCardPrices","Surefire suite","Thu May 08 09:56:04 GMT 2025","passed","Thu May 08 09:56:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","148","checkIncorrectCardIngredients","Surefire suite","Thu May 08 09:56:07 GMT 2025","passed","Thu May 08 09:56:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","217","checkIncorrectCardIngredients","Surefire suite","Thu May 08 09:56:08 GMT 2025","passed","Thu May 08 09:56:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","0","testRecipeOrder","Surefire suite","Thu May 08 09:55:57 GMT 2025","passed","Thu May 08 09:55:57 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testRecipeOrder"
"","0","testRecipeOrder","Surefire suite","Thu May 08 09:56:17 GMT 2025","passed","Thu May 08 09:56:17 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testRecipeOrder"
"","0","testQuantities","Surefire suite","Thu May 08 09:56:19 GMT 2025","failed","Thu May 08 09:56:19 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","testQuantities"
"","1","testRecipeIngredientsOrder","Surefire suite","Thu May 08 09:57:22 GMT 2025","failed","Thu May 08 09:57:22 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testRecipeIngredientsOrder"
"","1","firstTest","Surefire suite","Thu May 08 09:56:04 GMT 2025","passed","Thu May 08 09:56:04 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","firstTest"
"","428","VerifyEmail5","Surefire suite","Thu May 08 09:57:29 GMT 2025","passed","Thu May 08 09:57:29 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail5"
"","111","checkCorrectCardPrices","Surefire suite","Thu May 08 09:56:05 GMT 2025","passed","Thu May 08 09:56:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1","testRecipeIngredientsOrder","Surefire suite","Thu May 08 09:56:17 GMT 2025","failed","Thu May 08 09:56:17 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testRecipeIngredientsOrder"
"","113","checkCorrectCardPrices","Surefire suite","Thu May 08 09:56:05 GMT 2025","passed","Thu May 08 09:56:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","0","testQuantities","Surefire suite","Thu May 08 09:56:04 GMT 2025","failed","Thu May 08 09:56:04 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testQuantities"
"","101","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:56:09 GMT 2025","passed","Thu May 08 09:56:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","1528","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:57:00 GMT 2025","passed","Thu May 08 09:57:01 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","493","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:57:16 GMT 2025","failed","Thu May 08 09:57:17 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","0","firstTest","Surefire suite","Thu May 08 09:56:19 GMT 2025","passed","Thu May 08 09:56:19 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"","95","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:56:09 GMT 2025","passed","Thu May 08 09:56:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","5642","testChineseNamesOfProducts","Surefire suite","Thu May 08 09:56:11 GMT 2025","passed","Thu May 08 09:56:16 GMT 2025","com.coffeecart.ui.VerifyTranslationToChinese.VerifyTranslationToChineseTest","Surefire test","com.coffeecart.ui.VerifyTranslationToChinese.VerifyTranslationToChineseTest","testChineseNamesOfProducts"
"","198","checkIncorrectCardIngredients","Surefire suite","Thu May 08 09:56:08 GMT 2025","passed","Thu May 08 09:56:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","93","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:56:09 GMT 2025","passed","Thu May 08 09:56:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","110","checkIncorrectCardIngredientsLength","Surefire suite","Thu May 08 09:56:08 GMT 2025","passed","Thu May 08 09:56:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3532","possibilityAddingMocha","Surefire suite","Thu May 08 09:56:30 GMT 2025","passed","Thu May 08 09:56:33 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","131","checkCorrectCardPrices","Surefire suite","Thu May 08 09:56:05 GMT 2025","passed","Thu May 08 09:56:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","411","VerifyEmail6","Surefire suite","Thu May 08 09:57:29 GMT 2025","passed","Thu May 08 09:57:29 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail6"
"","132","checkIncorrectFullComplianceCardIngredients","Surefire suite","Thu May 08 09:56:10 GMT 2025","passed","Thu May 08 09:56:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","149","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:56:07 GMT 2025","passed","Thu May 08 09:56:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1489","VerifyEmail4","Surefire suite","Thu May 08 09:57:27 GMT 2025","passed","Thu May 08 09:57:28 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail4"
"","144","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:56:06 GMT 2025","passed","Thu May 08 09:56:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","516","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:57:13 GMT 2025","failed","Thu May 08 09:57:13 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1522","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:56:58 GMT 2025","passed","Thu May 08 09:57:00 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","222","checkIncorrectCardIngredientsLength","Surefire suite","Thu May 08 09:56:08 GMT 2025","passed","Thu May 08 09:56:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"","0","testRecipeOrder","Surefire suite","Thu May 08 09:57:19 GMT 2025","passed","Thu May 08 09:57:19 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","testRecipeOrder"
"","131","checkIncorrectCardIngredientsLength","Surefire suite","Thu May 08 09:56:08 GMT 2025","passed","Thu May 08 09:56:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5372","possibilityAddingMocha","Surefire suite","Thu May 08 09:56:48 GMT 2025","passed","Thu May 08 09:56:54 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","479","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:57:12 GMT 2025","failed","Thu May 08 09:57:13 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","950","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:57:11 GMT 2025","failed","Thu May 08 09:57:12 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","123","checkIncorrectFullComplianceCardIngredients","Surefire suite","Thu May 08 09:56:10 GMT 2025","passed","Thu May 08 09:56:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1342","possibilityAddingMocha","Surefire suite","Thu May 08 09:56:42 GMT 2025","broken","Thu May 08 09:56:43 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","504","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 09:57:14 GMT 2025","failed","Thu May 08 09:57:15 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1619","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:56:57 GMT 2025","passed","Thu May 08 09:56:58 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","499","VerifyEmail","Surefire suite","Thu May 08 09:57:19 GMT 2025","passed","Thu May 08 09:57:20 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail"
"","6229","testLuckyPropositionDiscard","Surefire suite","Thu May 08 09:55:57 GMT 2025","passed","Thu May 08 09:56:03 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testLuckyPropositionDiscard"
"","134","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:56:07 GMT 2025","passed","Thu May 08 09:56:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3494","possibilityAddingMocha","Surefire suite","Thu May 08 09:56:23 GMT 2025","passed","Thu May 08 09:56:26 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1615","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 09:57:10 GMT 2025","passed","Thu May 08 09:57:11 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","117","checkIncorrectCardTitles","Surefire suite","Thu May 08 09:56:09 GMT 2025","passed","Thu May 08 09:56:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","117","checkCorrectCardPrices","Surefire suite","Thu May 08 09:56:05 GMT 2025","passed","Thu May 08 09:56:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","133","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:56:07 GMT 2025","passed","Thu May 08 09:56:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","17","testQuantities","Surefire suite","Thu May 08 09:55:57 GMT 2025","failed","Thu May 08 09:55:57 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testQuantities"
"","0","firstTest","Surefire suite","Thu May 08 09:56:56 GMT 2025","passed","Thu May 08 09:56:56 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3512","possibilityAddingMocha","Surefire suite","Thu May 08 09:56:26 GMT 2025","passed","Thu May 08 09:56:30 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","160","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 09:56:06 GMT 2025","passed","Thu May 08 09:56:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","40","checkCorrectCardTitles","Surefire suite","Thu May 08 09:56:06 GMT 2025","passed","Thu May 08 09:56:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
